,lat,lng,District
18744,-3.001543,53.340851,Wirral District (B)
18745,0.6858422,51.5373439,Southend-on-Sea (B)
18746,-2.2644009,52.3891005,Wyre Forest District
18747,-2.2417943,51.8367185,Gloucester District (B)
18748,-0.1079831,51.3865709,Croydon London Boro
18749,-0.118841,51.40849,Croydon London Boro
18750,-0.051036,51.348767,Croydon London Boro
18751,-0.3631708,51.4311096,Richmond upon Thames London Boro
18752,-0.2542433,51.4640726,Richmond upon Thames London Boro
18753,-0.300111,51.3857388,Elmbridge District (B)
18754,-1.323946,54.577775,Stockton-on-Tees (B)
18755,-1.9525,50.79769,Dorset
18756,-1.880234,50.8256138,Dorset
18757,-1.683357,55.407795,Northumberland
18758,-1.6297631,54.8234977,County Durham
18759,-2.1650876,52.5978928,City of Wolverhampton District (B)
18760,-1.5961308,52.6248205,North Warwickshire District (B)
18761,-1.6162376,52.6010373,North Warwickshire District (B)
18762,-2.152896,52.469125,Dudley District (B)
18763,-1.994685,52.4790632,Sandwell District (B)
18764,-2.2902536,51.0322368,Dorset
18765,-2.4789934,53.7073173,Blackburn with Darwen (B)
18766,-0.3985789,54.2702042,Scarborough District (B)
18767,-0.1141667,51.3903306,Croydon London Boro
18768,1.3594327,52.7857445,North Norfolk District
18769,-1.9193063,53.8751468,Bradford District (B)
18770,-1.8891311,52.4082062,Birmingham District (B)
18771,-0.2964463,52.1275556,Central Bedfordshire
18772,-0.3251915,52.0350366,Central Bedfordshire
18773,-1.8014775,52.4768708,Birmingham District (B)
18774,-0.4909911,52.0040174,Central Bedfordshire
18775,-0.449517,51.843968,Dacorum District (B)
18776,-2.5287,51.614153,South Gloucestershire
18777,-2.9896079,50.7795067,East Devon District
18778,-0.2530085,52.0818238,Central Bedfordshire
18779,-1.992008,52.713463,Cannock Chase District
18780,-3.0414258,53.7963917,Blackpool (B)
18781,-0.539296,51.889041,Central Bedfordshire
18782,-2.925422,54.891788,Allerdale District (B)
18783,-0.6610967,51.9144788,Central Bedfordshire
18784,-3.0244,52.205072,County of Herefordshire
18785,-1.2478072,53.1330456,Newark and Sherwood District
18786,-2.4236453,51.7055517,South Gloucestershire
18787,0.4162966,50.8450036,Rother District
18788,-1.4720822,53.3094044,North East Derbyshire District
18789,-2.733412,53.769073,Preston District (B)
18790,-2.084338,51.893101,Cheltenham District (B)
18791,-2.7177401,53.4322539,St. Helens District (B)
18792,-0.245095,51.5625016,Brent London Boro
18793,-0.2449258,51.5624001,Brent London Boro
18794,-0.2467692,51.5628593,Brent London Boro
18795,-0.247421,51.563175,Brent London Boro
18796,0.0335906,53.7253226,East Riding of Yorkshire
18797,-2.1246323,52.5760522,City of Wolverhampton District (B)
18798,-1.524409,53.822039,Leeds District (B)
18799,1.2831381,51.860757,Tendring District
18800,-1.8925078,52.4524133,Birmingham District (B)
18801,-2.2097022,53.5854932,Rochdale District (B)
18802,-2.0688095,52.5386013,Sandwell District (B)
18803,-2.1663907,52.6028174,City of Wolverhampton District (B)
18804,-1.8674568,54.8616244,Northumberland
18805,-2.6539941,51.8102224,County of Herefordshire
18806,-0.3284027,50.8329581,Adur District
18807,0.5272828,51.6247849,Basildon District (B)
18808,0.5799902,50.8673114,Hastings District (B)
18809,-0.6595752,51.3957805,Windsor and Maidenhead (B)
18810,-0.6893955,51.3663434,Surrey Heath District (B)
18811,-0.2054179,51.6522945,Barnet London Boro
18812,-1.4118972,50.9350361,City of Southampton (B)
18813,-0.0200437,51.3964487,Bromley London Boro
18814,0.2925709,51.6175024,Brentwood District (B)
18815,-0.7788225,51.3168391,Hart District
18816,-0.496909,51.656272,Three Rivers District
18817,-0.7590032,51.5803998,Buckinghamshire
18818,0.255054,50.795968,Eastbourne District (B)
18819,-0.362734,51.6653006,Hertsmere District (B)
18820,-0.2883046,51.6408506,Hertsmere District (B)
18821,-0.362703,51.346155,Elmbridge District (B)
18822,-0.842152,51.283623,Hart District
18823,0.100066,51.419142,Bromley London Boro
18824,-0.7466477,51.3360547,Surrey Heath District (B)
18825,-0.2282955,51.3145628,Reigate and Banstead District (B)
18826,-0.9009023,51.468431,Wokingham (B)
18827,-1.8024246,50.7226238,"Bournemouth, Christchurch and Poole"
18828,-0.182608,51.458354,Wandsworth London Boro
18829,-0.560041,51.401352,Surrey Heath District (B)
18830,-1.894792,50.7217723,"Bournemouth, Christchurch and Poole"
18831,-0.221405,51.4479627,Wandsworth London Boro
18832,-1.3401797,51.0752395,Winchester District (B)
18833,-0.641561,51.606731,Buckinghamshire
18834,-0.5839628,51.2066438,Guildford District (B)
18835,-0.7374027,51.1120187,Waverley District (B)
18836,-0.5231611,51.3735292,Surrey Heath District (B)
18837,-0.118049,51.340618,Croydon London Boro
18838,-1.9263436,52.6318555,Walsall District (B)
18839,-3.1194801,50.9077659,Somerset West and Taunton District
18840,-2.5394501,53.3770943,Warrington (B)
18841,-0.7222908,51.2568395,Guildford District (B)
18842,-0.763544,51.2372565,Waverley District (B)
18843,-0.3695747,51.4687104,Hounslow London Boro
18844,-0.2365688,51.7710374,St. Albans District (B)
18845,-3.123262,51.019485,Somerset West and Taunton District
18846,-1.825431,53.923006,Bradford District (B)
18847,-0.894767,52.256761,West Northamptonshire
18848,1.259838,52.792883,Broadland District
18849,1.4807518,52.5438972,Broadland District
18850,1.284777,52.6252924,Norwich District (B)
18851,0.2741001,52.7035319,King's Lynn and West Norfolk District (B)
18852,1.685649,52.674686,Great Yarmouth District (B)
18853,0.8619666,52.8316864,North Norfolk District
18854,1.3104725,52.6287406,Norwich District (B)
18855,1.2296832,52.4851959,East Suffolk District
18856,1.308216,52.63597,Norwich District (B)
18857,0.3810975,52.6011065,King's Lynn and West Norfolk District (B)
18858,0.8302881,52.5720048,King's Lynn and West Norfolk District (B)
18859,1.714907,52.5715,Great Yarmouth District (B)
18860,1.724142,52.616832,Great Yarmouth District (B)
18861,1.2952967,52.6466747,Norwich District (B)
18862,1.431265,52.87544,North Norfolk District
18863,1.286664,52.645134,Norwich District (B)
18864,0.73491,52.417471,King's Lynn and West Norfolk District (B)
18865,0.488434,52.905496,King's Lynn and West Norfolk District (B)
18866,1.3895113,52.8137302,North Norfolk District
18867,1.280403,52.626015,Norwich District (B)
18868,1.4249208,52.6276246,Broadland District
18869,1.020121,52.5173281,Broadland District
18870,0.9397398,52.6787882,Broadland District
18871,1.5111788,52.7766456,North Norfolk District
18872,0.6867985,52.644141,King's Lynn and West Norfolk District (B)
18873,0.440403,52.773723,King's Lynn and West Norfolk District (B)
18874,-1.3649757,50.9131995,City of Southampton (B)
18875,-1.350563,50.9216182,City of Southampton (B)
18876,-1.369846,50.896994,City of Southampton (B)
18877,-1.3313756,50.9241654,Eastleigh District (B)
18878,1.3277739,52.6615411,Broadland District
18879,1.587052,52.702511,Great Yarmouth District (B)
18880,0.422459,52.768848,King's Lynn and West Norfolk District (B)
18881,1.71079,52.58103,Great Yarmouth District (B)
18882,-1.864401,52.52977,Birmingham District (B)
18883,-4.1276422,50.3766745,City of Plymouth (B)
18884,-0.8847496,52.2519219,West Northamptonshire
18885,-2.260962,51.032207,Dorset
18886,-0.5331694,50.8062955,Arun District
18887,-2.699193,53.755128,Preston District (B)
18888,-2.129166,52.4669279,Dudley District (B)
18889,-1.5876804,53.37961,Sheffield District (B)
18890,-1.5237136,54.7669999,County Durham
18891,0.74183,52.046718,Babergh District
18892,-2.311945,53.791378,Burnley District (B)
18893,-1.944614,52.2969627,Bromsgrove District
18894,-0.295997,51.388331,Elmbridge District (B)
18895,-0.2994399,51.3856212,Elmbridge District (B)
18896,-0.2993631,51.3861416,Elmbridge District (B)
18897,-0.3126502,51.3581871,Elmbridge District (B)
18898,-0.2949073,51.417083,Richmond upon Thames London Boro
18899,-0.250474,51.400511,Merton London Boro
18900,-2.198611,51.85628,Gloucester District (B)
18901,0.1654905,51.5739023,Havering London Boro
18902,0.278981,50.774102,Eastbourne District (B)
18903,1.1670181,51.0856323,Folkestone and Hythe District
18904,1.17494,51.08021,Folkestone and Hythe District
18905,1.1449805,51.076631,Folkestone and Hythe District
18906,1.1683039,51.0852835,Folkestone and Hythe District
18907,-2.7038727,50.9361642,South Somerset District
18908,-0.5428853,50.8064892,Arun District
18909,-1.5036671,53.5517348,Barnsley District (B)
18910,-1.0231412,52.8470847,Rushcliffe District (B)
18911,1.494702,52.84505,North Norfolk District
18912,-2.699267,50.939339,South Somerset District
18913,-0.8219219,51.8191545,Buckinghamshire
18914,-3.0314491,53.8086752,Blackpool (B)
18915,1.4889806,52.213049,East Suffolk District
18916,1.238126,52.059482,East Suffolk District
18917,-3.0453882,53.7792972,Blackpool (B)
18918,-0.168777,50.831767,The City of Brighton and Hove (B)
18919,-1.38873,53.234576,North East Derbyshire District
18920,-2.195587,53.417612,Stockport District (B)
18921,-2.8799333,53.4882116,Knowsley District (B)
18922,-1.7499008,52.4740528,Solihull District (B)
18923,-2.25144,53.4457328,Manchester District (B)
18924,-0.677313,50.790599,Arun District
18925,-0.4879551,50.8118965,Arun District
18926,0.2772438,50.7787336,Eastbourne District (B)
18927,1.0854049,51.2672177,Swale District (B)
18928,1.388565,51.3805773,Thanet District
18929,1.1669095,51.0843139,Folkestone and Hythe District
18930,0.9640415,50.9825377,Folkestone and Hythe District
18931,-0.6468219,51.1352676,Waverley District (B)
18932,-0.6468219,51.1352676,Waverley District (B)
18933,0.5592146,50.8611582,Hastings District (B)
18934,-0.463563,52.121207,Bedford (B)
18935,-1.4381076,54.8671198,Sunderland District (B)
18936,-1.7189304,53.0079379,Derbyshire Dales District
18937,-1.0776059,53.9713975,York (B)
18938,-2.137912,53.485593,Tameside District (B)
18939,0.6885206,51.5370307,Southend-on-Sea (B)
18940,-0.4271602,51.915182,Luton (B)
18941,-2.850856,54.076687,Lancaster District (B)
18942,-3.0469422,53.8770052,Blackpool (B)
18943,-3.0420198,53.8460473,Blackpool (B)
18944,-1.291983,54.594767,Stockton-on-Tees (B)
18945,0.9061399,51.3115581,Swale District (B)
18946,0.6812915,51.7828082,Maldon District (B)
18947,-2.4447821,51.4979777,South Gloucestershire
18948,-1.1212598,53.5302914,Doncaster District (B)
18949,-2.1687995,51.2017062,Wiltshire
18950,-0.6943559,52.0319281,Milton Keynes (B)
18951,-1.3025642,52.7598458,Charnwood District (B)
18952,-1.606245,53.823136,Leeds District (B)
18953,-3.4833637,54.7074949,Allerdale District (B)
18954,-1.507859,50.932188,New Forest District
18955,-2.397008,51.388262,Bath and North East Somerset
18956,-0.1713159,51.8871526,Stevenage District (B)
18957,-2.162966,50.862439,Dorset
18958,-0.955066,53.628972,Doncaster District (B)
18959,-3.3900676,50.8606116,Mid Devon District
18960,-2.0923164,52.520147,Dudley District (B)
18961,-2.0363896,52.4749828,Sandwell District (B)
18962,-1.4469376,53.8057806,Leeds District (B)
18963,-3.5505142,50.461045,Torbay (B)
18964,-2.027394,52.818196,East Staffordshire District (B)
18965,-2.729861,53.762893,Preston District (B)
18966,-0.042837,52.976611,Boston District (B)
18967,-0.042837,52.976611,Boston District (B)
18968,-2.2028968,53.51136,Manchester District (B)
18969,-0.4171361,51.4066394,Spelthorne District (B)
18970,0.3362429,51.1453991,Tunbridge Wells District (B)
18971,-2.1296829,52.9805675,City of Stoke-on-Trent (B)
18972,-2.1004916,52.9839605,City of Stoke-on-Trent (B)
18973,-2.1011212,52.9837307,City of Stoke-on-Trent (B)
18974,-3.1880791,53.391621,Wirral District (B)
18975,-2.2606692,53.5095671,Salford District (B)
18976,-3.1857315,53.3914673,Wirral District (B)
18977,-0.0157033,50.7976156,Lewes District
18978,0.54528,51.368442,Medway (B)
18979,-3.1863194,53.3912941,Wirral District (B)
18980,-0.066455,51.573326,Hackney London Boro
18981,-0.0663693,51.5733521,Hackney London Boro
18982,-0.095229,51.589588,Haringey London Boro
18983,-0.0598,51.560834,Hackney London Boro
18984,-0.0962636,51.5876353,Haringey London Boro
18985,-0.085729,51.587646,Haringey London Boro
18986,-0.0875284,51.5739236,Hackney London Boro
18987,-2.3915159,53.5482286,Bolton District (B)
18988,-0.106729,51.324005,Croydon London Boro
18989,-0.105832,51.320655,Croydon London Boro
18990,-3.5545115,50.4299813,Torbay (B)
18991,-2.1235508,52.4854443,Dudley District (B)
18992,-2.3459141,52.7365553,Telford and Wrekin (B)
18993,0.6130637,51.3621943,Medway (B)
18994,-1.931776,52.647145,Walsall District (B)
18995,-0.2295445,52.5738898,City of Peterborough (B)
18996,-2.1875459,53.1523325,Cheshire East (B)
18997,1.3461108,51.3804763,Thanet District
18998,-1.151566,52.965844,City of Nottingham (B)
18999,-2.145324,52.403224,Wyre Forest District
19000,0.052613,50.890525,Lewes District
19001,-2.1387635,52.4389761,Dudley District (B)
19002,-0.4247658,51.8888673,Luton (B)
19003,-2.9107278,51.3566053,North Somerset
19004,0.730856,51.3481084,Swale District (B)
19005,-2.5024152,53.7502097,Blackburn with Darwen (B)
19006,-1.9343294,52.7561746,Cannock Chase District
19007,-1.43045,54.985912,South Tyneside District (B)
19008,-0.129686,51.339662,Croydon London Boro
19009,-2.4852663,53.734949,Blackburn with Darwen (B)
19010,-0.149607,50.8346125,The City of Brighton and Hove (B)
19011,-5.5788737,50.0683051,Cornwall
19012,1.076988,51.079251,Folkestone and Hythe District
19013,0.935055,52.687034,Broadland District
19014,-1.371141,50.89299,City of Southampton (B)
19015,-2.744955,53.672908,South Ribble District (B)
19016,-1.1157264,53.0993453,Newark and Sherwood District
19017,-0.1491,53.888978,East Riding of Yorkshire
19018,-3.3900676,50.8606116,Mid Devon District
19019,-1.1916332,52.652448,Blaby District
19020,-0.485464,53.550744,North Lincolnshire (B)
19021,-0.745802,51.283909,Surrey Heath District (B)
19022,0.0388038,51.5119592,Newham London Boro
19023,-2.9802483,51.3351506,North Somerset
19024,-2.6119117,53.6319296,Bolton District (B)
19025,-0.184262,51.612,Barnet London Boro
19026,-1.2459491,51.7202177,Vale of White Horse District
19027,-0.1898493,53.7440039,East Riding of Yorkshire
19028,-1.2498425,53.7060126,Wakefield District (B)
19029,-0.5530867,51.5786912,Buckinghamshire
19030,0.0178486,51.5686787,Redbridge London Boro
19031,-3.043945,53.390098,Wirral District (B)
19032,-3.046515,53.389455,Wirral District (B)
19033,-0.5519705,51.5958055,Buckinghamshire
19034,-0.710924,51.575467,Buckinghamshire
19035,-1.259923,52.900729,Erewash District (B)
19036,-2.4379655,51.9857062,County of Herefordshire
19037,-1.8284603,52.5011697,Birmingham District (B)
19038,-0.1502247,51.3508789,Croydon London Boro
19039,-0.7733096,51.2460189,Waverley District (B)
19040,1.278388,51.1470288,Dover District
19041,-3.07522,53.391866,Wirral District (B)
19042,-1.9832556,52.4892478,Sandwell District (B)
19043,1.3952662,52.8272832,North Norfolk District
19044,1.0563265,52.6496583,Broadland District
19045,-1.519899,52.399265,Coventry District (B)
19046,-2.0057689,52.5632086,Sandwell District (B)
19047,0.341693,51.903446,Braintree District
19048,0.003232,51.4458282,Lewisham London Boro
19049,-2.9573136,50.8677885,South Somerset District
19050,-0.807563,52.260653,West Northamptonshire
19051,-1.36589,52.5465645,Hinckley and Bosworth District (B)
19052,-0.8815243,51.5054528,South Oxfordshire District
19053,-2.2029571,53.5964166,Rochdale District (B)
19054,-2.3784093,51.7305077,South Gloucestershire
19055,-1.973636,52.493471,Sandwell District (B)
19056,0.20858,51.558177,Havering London Boro
19057,0.064501,52.801624,South Holland District
19058,-1.6087557,52.8042963,East Staffordshire District (B)
19059,0.5517867,51.3763624,Medway (B)
19060,-3.8143263,50.7967777,Mid Devon District
19061,0.210969,51.561037,Havering London Boro
19062,0.210969,51.561037,Havering London Boro
19063,-3.5021202,50.549988,Teignbridge District
19064,0.7267967,52.2476485,Babergh District
19065,-1.0868144,53.5074993,Doncaster District (B)
19066,0.5483022,50.8538959,Hastings District (B)
19067,-2.4536362,53.5919532,Bolton District (B)
19068,-2.5003435,51.4901363,South Gloucestershire
19069,1.3155639,52.6489508,Broadland District
19070,-1.090042,51.248855,Basingstoke and Deane District (B)
19071,-1.502276,54.9665644,South Tyneside District (B)
19072,-1.1465582,52.993307,City of Nottingham (B)
19073,0.6304485,51.8454529,Braintree District
19074,-1.883192,52.464029,Birmingham District (B)
19075,0.343122,51.960224,Braintree District
19076,0.433825,52.792138,King's Lynn and West Norfolk District (B)
19077,-2.7514739,52.6490275,Shropshire
19078,-0.5552808,53.2323275,Lincoln District (B)
19079,-3.0467351,53.7846336,Blackpool (B)
19080,-1.7992099,54.8609648,County Durham
19081,-3.002354,51.256513,Sedgemoor District
19082,-2.8654506,54.0676377,Lancaster District (B)
19083,-0.3834802,50.8133952,Worthing District (B)
19084,0.2522973,51.1309569,Tunbridge Wells District (B)
19085,-2.12474,51.89471,Cheltenham District (B)
19086,-2.7213046,51.1435737,Mendip District
19087,-0.1960393,51.5563622,Camden London Boro
19088,-1.942133,52.481378,Birmingham District (B)
19089,-3.0435895,53.4290371,Wirral District (B)
19090,-2.3889146,53.5854669,Bolton District (B)
19091,-0.7167435,51.9724362,Buckinghamshire
19092,-2.438363,52.6648817,Telford and Wrekin (B)
19093,-0.079216,51.6401843,Haringey London Boro
19094,-0.0745794,51.6511548,Broxbourne District (B)
19095,-1.130461,53.976252,York (B)
19096,-0.985379,51.517567,South Oxfordshire District
19097,-1.55873,50.748866,New Forest District
19098,-1.8592781,50.7404487,"Bournemouth, Christchurch and Poole"
19099,-4.049894,51.0729145,North Devon District
19100,0.9898344,51.028212,Folkestone and Hythe District
19101,-2.2621272,52.3922251,Wyre Forest District
19102,-1.142051,53.001994,Gedling District (B)
19103,0.1173305,51.4785982,Greenwich London Boro
19104,0.1176195,51.47862,Greenwich London Boro
19105,0.115522,51.489926,Greenwich London Boro
19106,0.0389332,51.4819302,Greenwich London Boro
19107,-0.0162082,51.4754212,Greenwich London Boro
19108,-0.0117855,51.4751305,Greenwich London Boro
19109,-1.204203,52.117337,West Northamptonshire
19110,-2.630414,50.9406666,South Somerset District
19111,-2.286542,53.730044,Burnley District (B)
19112,-3.0731696,53.5475318,Sefton District (B)
19113,-0.721566,52.405331,North Northamptonshire
19114,-0.7200131,52.4071936,North Northamptonshire
19115,0.125238,52.783072,South Holland District
19116,0.125238,52.783072,South Holland District
19117,-2.2867858,53.3912813,Manchester District (B)
19118,0.5926065,50.8725992,Hastings District (B)
19119,-4.1381334,50.378209,City of Plymouth (B)
19120,-1.3203535,53.0926078,Amber Valley District (B)
19121,-0.9982122,51.4501701,Reading (B)
19122,-0.0333081,53.5603806,North East Lincolnshire (B)
19123,-1.8823429,52.7495158,Lichfield District
19124,-1.9312564,52.5255214,Birmingham District (B)
19125,-2.1092317,53.4495971,Tameside District (B)
19126,-0.9374376,53.3177338,Bassetlaw District
19127,1.0397367,51.362226,Swale District (B)
19128,-1.1494849,53.1974928,Newark and Sherwood District
19129,-2.1554127,53.0495975,City of Stoke-on-Trent (B)
19130,-1.211273,53.140621,Newark and Sherwood District
19131,-3.299943,50.65865,East Devon District
19132,-1.262519,53.127582,Gedling District (B)
19133,-1.262519,53.127582,Gedling District (B)
19134,-1.262519,53.127582,Gedling District (B)
19135,-1.4767886,53.5346785,Barnsley District (B)
19136,-2.122088,52.817435,South Staffordshire District
19137,-2.9092172,53.4400646,Liverpool District (B)
19138,-1.408267,54.719211,County Durham
19139,-1.416622,54.724428,County Durham
19140,-1.8456243,52.511938,Birmingham District (B)
19141,-1.8298119,52.5468151,Birmingham District (B)
19142,-1.1523507,52.6287705,City of Leicester (B)
19143,-0.111679,51.62041,Haringey London Boro
19144,-1.6415166,53.6932698,Kirklees District (B)
19145,-0.961468,53.614583,Doncaster District (B)
19146,-0.970243,53.61574,Doncaster District (B)
19147,-0.960984,53.620745,Doncaster District (B)
19148,-0.3309495,51.6110261,Harrow London Boro
19149,-1.4910167,54.011412,Leeds District (B)
19150,-1.0600228,52.6426739,City of Leicester (B)
19151,-1.0691351,52.6972701,Charnwood District (B)
19152,-1.0930741,53.9495739,York (B)
19153,1.161955,51.7936099,Tendring District
19154,1.1638761,51.7924608,Tendring District
19155,0.249943,51.136326,Tunbridge Wells District (B)
19156,-1.1462259,50.7219331,Isle of Wight
19157,-0.3082145,51.4845409,Hounslow London Boro
19158,-1.818584,52.406839,Solihull District (B)
19159,-1.426725,54.877599,Sunderland District (B)
19160,-1.2132168,53.154522,Newark and Sherwood District
19161,-0.991276,53.206974,Newark and Sherwood District
19162,-1.3015,53.017447,Broxtowe District (B)
19163,-1.239154,52.927027,Broxtowe District (B)
19164,-1.103021,52.973362,Gedling District (B)
19165,-1.1263336,53.356684,Bassetlaw District
19166,-0.803978,53.070327,Newark and Sherwood District
19167,-1.1104464,53.3011547,Bassetlaw District
19168,-0.948489,53.325963,Bassetlaw District
19169,-1.112621,53.0092127,Gedling District (B)
19170,-1.245762,53.091791,Gedling District (B)
19171,-1.1095538,52.9213712,Rushcliffe District (B)
19172,-1.2239867,53.0298218,Broxtowe District (B)
19173,-0.967496,52.953133,Rushcliffe District (B)
19174,-1.237596,52.926801,Broxtowe District (B)
19175,-0.80015,53.073813,Newark and Sherwood District
19176,-1.1334422,53.125967,Newark and Sherwood District
19177,-1.1184387,53.3000876,Bassetlaw District
19178,-1.152119,53.132987,Newark and Sherwood District
19179,-1.119114,53.119093,Newark and Sherwood District
19180,-1.199298,53.151832,Newark and Sherwood District
19181,0.3582683,51.430184,Gravesham District (B)
19182,-1.439674,55.0416963,North Tyneside District (B)
19183,-0.2633972,51.6637941,Hertsmere District (B)
19184,-1.2336773,54.5504112,Middlesbrough (B)
19185,-2.5868258,51.9822953,County of Herefordshire
19186,-1.5802219,53.8186973,Leeds District (B)
19187,-1.220675,52.926386,Broxtowe District (B)
19188,-0.973892,54.578864,Redcar and Cleveland (B)
19189,-0.1227684,51.3877169,Croydon London Boro
19190,-1.118601,51.522543,South Oxfordshire District
19191,-1.4127095,53.3785968,Sheffield District (B)
19192,-2.18619,52.6060781,South Staffordshire District
19193,-0.1069367,51.3610775,Croydon London Boro
19194,-2.9910405,53.9283981,Lancaster District (B)
19195,-0.537682,50.8063161,Arun District
19196,-0.5058027,50.8068385,Arun District
19197,-0.8788479,53.4062665,Bassetlaw District
19198,-0.313035,53.758058,City of Kingston upon Hull (B)
19199,1.165451,51.792994,Tendring District
19200,1.739504,52.460772,East Suffolk District
19201,0.0142476,52.7798891,South Holland District
19202,-0.318189,52.676554,City of Peterborough (B)
19203,0.1682524,52.6686419,Fenland District
19204,-0.1662349,52.7817425,South Holland District
19205,-2.9107278,51.3566053,North Somerset
19206,-1.3784581,54.8958289,Sunderland District (B)
19207,-0.0931143,53.5136726,North East Lincolnshire (B)
19208,-0.0354969,52.9771101,Boston District (B)
19209,0.120547,50.7725985,Lewes District
19210,-1.7448997,52.3789363,Solihull District (B)
19211,-0.5253703,51.8909713,Central Bedfordshire
19212,-1.2036193,53.5737246,Doncaster District (B)
19213,-1.252628,53.799406,Leeds District (B)
19214,-0.8869224,51.0511566,Chichester District
19215,-0.3831694,51.4778613,Hounslow London Boro
19216,-1.1217359,52.9808826,Gedling District (B)
19217,1.317485,52.62492,Norwich District (B)
19218,-2.1929036,53.8355471,Pendle District (B)
19219,-1.497776,55.045544,North Tyneside District (B)
19220,-1.082671,50.790318,City of Portsmouth (B)
19221,-1.8635152,54.958699,Northumberland
19222,-2.509805,51.446065,South Gloucestershire
19223,-2.288704,53.445756,Trafford District (B)
19224,-2.1933336,53.5040953,Manchester District (B)
19225,-2.249241,53.404516,Manchester District (B)
19226,-2.176043,53.5010031,Oldham District (B)
19227,-2.0939724,53.6437942,Rochdale District (B)
19228,-1.019121,53.197974,Newark and Sherwood District
19229,-0.684959,52.30106,North Northamptonshire
19230,-1.0733906,53.9391361,York (B)
19231,-3.5169541,50.4579709,Torbay (B)
19232,-1.601571,53.8354788,Leeds District (B)
19233,-1.682744,53.843648,Leeds District (B)
19234,-1.732101,53.813793,Bradford District (B)
19235,0.4949221,51.4033504,Medway (B)
19236,-0.3860848,50.81483,Worthing District (B)
19237,0.7838652,51.5659063,Rochford District
19238,-2.1335329,53.2564731,Cheshire East (B)
19239,-2.1454684,53.2672151,Cheshire East (B)
19240,0.1694732,51.8691772,East Hertfordshire District
19241,-2.7513978,53.4588422,St. Helens District (B)
19242,-1.4897197,54.9762895,South Tyneside District (B)
19243,-0.300908,51.5715779,Brent London Boro
19244,-0.2382919,51.291536,Reigate and Banstead District (B)
19245,-2.1050339,51.4642224,Wiltshire
19246,-2.1212648,51.4671919,Wiltshire
19247,-2.1196374,51.4669149,Wiltshire
19248,-1.4196031,50.9344811,City of Southampton (B)
19249,0.1170312,51.5013645,Greenwich London Boro
19250,-0.212784,51.352273,Epsom and Ewell District (B)
19251,0.208411,51.518629,Havering London Boro
19252,-1.1743407,52.9919119,City of Nottingham (B)
19253,-0.110926,51.435917,Lambeth London Boro
19254,-2.107892,52.501399,Dudley District (B)
19255,-0.5152097,51.8857633,Central Bedfordshire
19256,-1.476316,53.74633,Leeds District (B)
19257,-2.5022947,53.5202558,Wigan District (B)
19258,-1.476752,54.857254,Sunderland District (B)
19259,1.335067,51.385188,Thanet District
19260,1.335067,51.385188,Thanet District
19261,-2.127573,52.5675,City of Wolverhampton District (B)
19262,-2.232973,52.864761,Newcastle-under-Lyme District (B)
19263,-2.1247784,52.5548091,Dudley District (B)
19264,-2.100495,52.539235,Dudley District (B)
19265,-2.1090104,52.5008584,Dudley District (B)
19266,-2.232973,52.864761,Newcastle-under-Lyme District (B)
19267,-2.163516,52.462926,Dudley District (B)
19268,-2.141204,52.489011,Dudley District (B)
19269,-2.111474,52.45254,Dudley District (B)
19270,-2.1555567,52.4789337,Dudley District (B)
19271,-2.155022,52.479362,Dudley District (B)
19272,-2.857686,52.791879,Shropshire
19273,-2.857686,52.791879,Shropshire
19274,-0.6819613,50.787747,Arun District
19275,-1.9127805,53.3308011,High Peak District (B)
19276,-1.922454,52.628207,Walsall District (B)
19277,-1.3616971,52.7215361,Hinckley and Bosworth District (B)
19278,-1.499671,53.712877,Wakefield District (B)
19279,-0.4627886,51.4314277,Spelthorne District (B)
19280,-0.7999226,51.8073062,Buckinghamshire
19281,-2.6767794,53.5397901,Wigan District (B)
19282,-2.6350776,53.5905431,Wigan District (B)
19283,-0.9375469,54.5688624,Redcar and Cleveland (B)
19284,-1.474724,52.437317,Coventry District (B)
19285,1.1596232,51.7915859,Tendring District
19286,-1.4222056,54.9875981,South Tyneside District (B)
19287,-1.4372458,55.0418828,North Tyneside District (B)
19288,-1.4598784,55.0420723,North Tyneside District (B)
19289,-1.7149782,55.4117096,Northumberland
19290,-1.373068,50.920707,City of Southampton (B)
19291,-1.926787,52.50068,Birmingham District (B)
19292,-1.4830486,53.3592648,Sheffield District (B)
19293,-2.2006962,52.3584887,Wyre Forest District
19294,-2.037497,53.887895,Bradford District (B)
19295,-0.9316097,53.3119791,Bassetlaw District
19296,-0.1211961,51.334149,Croydon London Boro
19297,-1.856274,52.174752,Cotswold District
19298,-1.856274,52.174752,Cotswold District
19299,-1.3723767,53.5339579,Barnsley District (B)
19300,1.1217621,51.3717514,Thanet District
19301,0.9024534,51.1348728,Ashford District (B)
19302,-3.474421,50.563424,Teignbridge District
19303,-0.9522892,53.3197666,Bassetlaw District
19304,-1.8858801,52.4433542,Birmingham District (B)
19305,-1.886028,52.4432515,Birmingham District (B)
19306,1.1519543,51.7935098,Tendring District
19307,-2.83609,53.3895141,Liverpool District (B)
19308,-0.1405513,51.0118618,Mid Sussex District
19309,-1.119204,53.309088,Bassetlaw District
19310,-0.6664407,51.226218,Guildford District (B)
19311,-0.0971309,51.6314694,Barnet London Boro
19312,-2.054522,51.88393,Cheltenham District (B)
19313,-2.0942409,51.896519,Cheltenham District (B)
19314,-2.091206,51.897636,Cheltenham District (B)
